# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg
63.749162499778755,1.2487949793920692,159.28387807299816,-162.66000913737847
65.767479810375022,1.4312174722813387,159.74791592272047,30.62612615946265
62.921483195872455,1.1970809545448489,157.4870842844816,54.536264670961074
63.154610576451375,1.1905911473719801,160.72287705980315,101.77387683255822
64.897509323720982,1.3522641967736766,159.17713894674128,-1.9227001492455573
63.109003986236999,1.2054953838137472,160.11848225040185,-1.2216808572252007
65.609690515219071,1.4270034009248254,158.39688021018671,115.66543519753844
65.662350946989505,1.442917932449526,157.44354115690513,92.84689385876311
62.993062085362283,1.2017596277663454,159.13690940169167,108.29043117145679
64.135897862853156,1.3013839425836591,158.29581735022131,151.10176521686103
65.138495913922057,1.3958957919826771,157.48063544023745,33.480130659802214
65.576330745879048,1.4213119040150395,158.06875970698232,58.963456479936944
65.325559914864442,1.4008952223469493,158.52967962511406,-85.978614236495915
65.536752988535611,1.3999668453358538,159.95107296608893,-137.82735822208554
63.398468722262649,1.2429688493688449,157.39603591594701,-112.60834748066453
63.283673176584117,1.2269435066180878,158.02791744650031,119.7199670648164
65.03034386871019,1.3829913655403865,157.14298274652177,38.796577784563496
65.241197790790039,1.3795927002812622,159.68419047759838,9.6721128915169636
63.481256591794114,1.2291536792132238,159.88426417592487,34.024920168898376
65.615085858881642,1.4140445194744242,159.69356630199567,117.11825998574469
63.442258074683266,1.2522573226743734,157.38730522550179,104.7821554132436
63.853352848138265,1.2592515787229339,158.60664174063936,14.918978381155737
64.061398528146256,1.293068398002851,158.52164153500445,-162.80029052976312
63.702117155886349,1.2616206613983063,158.87822607020425,-26.187670359096664
65.604296671389392,1.4202904305241577,158.43631330805349,34.176973237818501
65.183122498647251,1.379681219258579,159.05172929484917,-121.98189062694813
65.039195946988073,1.3655116732316706,159.13556216112787,-173.28161259325938
65.846283463041743,1.4591619390316455,157.42662355476031,-115.39476634905556
64.326722633601634,1.3255611778299015,157.49407248653347,54.475901440814134
64.330928590743298,1.3322878270397425,157.23996937118633,130.19050897417736
62.62413566039789,1.1757562767417251,158.859006183118,130.27959584314601
63.973254035064159,1.2945685876754127,158.00286138378641,175.33275372098288
65.905824858623291,1.4593000140412171,157.79472680263589,-60.889202173229663
63.923074877102557,1.2703012111475454,159.15535832495902,-4.9557803562504583
63.689270973559324,1.2347479349349142,160.41064996717952,-151.80571290589194
63.179567261277512,1.2108978605323057,160.34864237848669,-159.18660228667727
65.345966007503705,1.3960439626846866,158.8440280242001,67.896828065016138
62.937857148027661,1.1990970529310279,157.71038640047243,-121.80874742247251
